Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
3850,1997,19970602,10,,11,5,
3851,1997,19970602,11,,11,5,
3852,1997,19970602,12,,11,5,
3853,1997,19970602,13,,11,5,
3854,1997,19970602,14,,11,5,
3855,1997,19970602,15,,11,5,
3856,1997,19970602,16,,11,5,
3857,1997,19970602,17,,11,5,
3858,1997,19970602,18,,11,5,
3859,1997,19970602,19,,11,5,
3860,1997,19970602,20,,11,5,
3861,1997,19970602,21,,11,5,
3862,1997,19970602,22,,11,5,
3863,1997,19970602,23,,11,5,
3864,1997,19970602,24,,11,5,
3865,1997,19970602,25,,11,5,
3866,1997,19970602,26,,11,5,
3867,1997,19970602,27,,11,5,
3868,1997,19970602,28,,11,5,
3869,1997,19970602,29,,11,5,
3870,1997,19970602,30,,11,5,
3871,1997,19970602,31,,11,5,
3872,1997,19970602,32,,11,5,
3873,1997,19970602,33,,11,5,
3874,1997,19970602,34,,11,5,
3875,1997,19970602,35,,11,5,
3876,1997,19970602,36,,11,5,
3877,1997,19970602,37,,11,5,
3878,1997,19970602,38,,11,5,
3879,1997,19970602,39,,11,5,
3880,1997,19970602,40,,11,5,
3881,1997,19970602,41,,11,5,
3882,1997,19970602,42,,11,5,
3883,1997,19970602,43,,11,5,
3884,1997,19970602,44,,11,5,
3885,1997,19970602,45,,11,5,
3886,1997,19970602,46,,11,5,
3887,1997,19970602,47,,11,5,
3888,1997,19970602,48,,11,5,
3889,1997,19970602,49,,11,5,
3890,1997,19970602,50,,11,5,
3891,1997,19970602,51,,11,5,
3892,1997,19970602,52,,11,5,
3893,1997,19970602,53,,11,5,
3894,1997,19970602,54,,11,5,
3895,1997,19970602,55,,11,5,
3896,1997,19970602,56,,11,5,
3897,1997,19970602,57,,11,5,
3898,1997,19970602,58,,11,5,
3899,1997,19970602,59,,11,5,
3900,1997,19970602,60,,11,5,
3901,1997,19970602,61,,11,5,
3902,1997,19970602,62,,11,5,
3903,1997,19970602,63,,11,5,
3904,1997,19970602,64,,11,5,
