Duengung_ID,Versuchsjahr,Termin,Parzelle_ID,Duengemittel_ID,Mineralisch,Organisch,Stickstoff_org,Stickstoff_min,Gesamt_Stickstoff,Phosphor,Kalium,Kalzium,Technik_ID
2816,1991,19910502,27,2,1,0,,50,,,,,16
2817,1991,19910502,37,2,1,0,,50,,,,,16
2818,1991,19910502,48,2,1,0,,50,,,,,16
2819,1991,19910502,47,2,1,0,,50,,,,,16
2820,1991,19910502,46,2,1,0,,50,,,,,16
2821,1991,19910502,35,2,1,0,,50,,,,,16
2822,1991,19910502,36,2,1,0,,50,,,,,16
2823,1991,19910502,44,2,1,0,,50,,,,,16
2824,1991,19910502,38,2,1,0,,50,,,,,16
2825,1991,19910502,60,2,1,0,,50,,,,,16
2826,1991,19910502,53,2,1,0,,50,,,,,16
2827,1991,19910502,59,2,1,0,,50,,,,,16
2828,1991,19910502,58,2,1,0,,50,,,,,16
2829,1991,19910502,62,2,1,0,,50,,,,,16
2830,1991,19910502,55,2,1,0,,50,,,,,16
2831,1991,19910502,51,2,1,0,,50,,,,,16
2832,1991,19910502,52,2,1,0,,50,,,,,16
2833,1992,19910911,5,4,0,1,160,,,,,,15
2834,1992,19910911,6,4,0,1,160,,,,,,15
2835,1992,19910911,7,4,0,1,160,,,,,,15
2836,1992,19910911,8,4,0,1,160,,,,,,15
2837,1992,19910911,9,4,0,1,320,,,,,,15
2838,1992,19910911,10,4,0,1,320,,,,,,15
2839,1992,19910911,11,4,0,1,320,,,,,,15
2840,1992,19910911,12,4,0,1,320,,,,,,15
2841,1992,19910911,13,4,0,1,480,,,,,,15
2842,1992,19910911,14,4,0,1,480,,,,,,15
2843,1992,19910911,15,4,0,1,480,,,,,,15
2844,1992,19910911,16,4,0,1,480,,,,,,15
2845,1992,19910911,17,4,0,1,160,,,,,,15
2846,1992,19910911,18,4,0,1,160,,,,,,15
2847,1992,19910911,19,4,0,1,160,,,,,,15
2848,1992,19910911,20,4,0,1,160,,,,,,15
2849,1992,19910911,29,4,0,1,320,,,,,,15
2850,1992,19910911,31,4,0,1,320,,,,,,15
2851,1992,19910911,24,4,0,1,320,,,,,,15
2852,1992,19910911,32,4,0,1,320,,,,,,15
2853,1992,19910911,25,4,0,1,480,,,,,,15
2854,1992,19910911,21,4,0,1,480,,,,,,15
2855,1992,19910911,23,4,0,1,480,,,,,,15
2856,1992,19910911,27,4,0,1,480,,,,,,15
2857,1992,19910911,43,4,0,1,160,,,,,,15
2858,1992,19910911,41,4,0,1,160,,,,,,15
2859,1992,19910911,47,4,0,1,160,,,,,,15
2860,1992,19910911,46,4,0,1,160,,,,,,15
2861,1992,19910911,33,4,0,1,320,,,,,,15
2862,1992,19910911,34,4,0,1,320,,,,,,15
2863,1992,19910911,35,4,0,1,320,,,,,,15
2864,1992,19910911,36,4,0,1,320,,,,,,15
2865,1992,19910911,40,4,0,1,480,,,,,,15
2866,1992,19910911,42,4,0,1,480,,,,,,15
2867,1992,19910911,44,4,0,1,480,,,,,,15
2868,1992,19910911,38,4,0,1,480,,,,,,15
2869,1992,19910911,61,4,0,1,160,,,,,,15
2870,1992,19910911,64,4,0,1,160,,,,,,15
2871,1992,19910911,59,4,0,1,160,,,,,,15
2872,1992,19910911,58,4,0,1,160,,,,,,15
2873,1992,19910911,54,4,0,1,320,,,,,,15
2874,1992,19910911,56,4,0,1,320,,,,,,15
2875,1992,19910911,62,4,0,1,320,,,,,,15
2876,1992,19910911,55,4,0,1,320,,,,,,15
2877,1992,19910911,49,4,0,1,480,,,,,,15
2878,1992,19910911,50,4,0,1,480,,,,,,15
2879,1992,19910911,51,4,0,1,480,,,,,,15
2880,1992,19910911,52,4,0,1,480,,,,,,15
2881,1992,19911028,1,7,1,0,,,,153,498,,16
2882,1992,19911028,2,7,1,0,,,,153,498,,16
2883,1992,19911028,3,7,1,0,,,,153,498,,16
2884,1992,19911028,4,7,1,0,,,,153,498,,16
2885,1992,19911028,5,7,1,0,,,,153,498,,16
2886,1992,19911028,6,7,1,0,,,,153,498,,16
2887,1992,19911028,7,7,1,0,,,,153,498,,16
2888,1992,19911028,8,7,1,0,,,,153,498,,16
2889,1992,19911028,9,7,1,0,,,,153,498,,16
2890,1992,19911028,10,7,1,0,,,,153,498,,16
2891,1992,19911028,11,7,1,0,,,,153,498,,16
2892,1992,19911028,12,7,1,0,,,,153,498,,16
2893,1992,19911028,13,7,1,0,,,,153,498,,16
2894,1992,19911028,14,7,1,0,,,,153,498,,16
2895,1992,19911028,15,7,1,0,,,,153,498,,16
2896,1992,19911028,16,7,1,0,,,,153,498,,16
2897,1992,19911028,22,7,1,0,,,,153,498,,16
2898,1992,19911028,28,7,1,0,,,,153,498,,16
2899,1992,19911028,30,7,1,0,,,,153,498,,16
2900,1992,19911028,26,7,1,0,,,,153,498,,16
2901,1992,19911028,17,7,1,0,,,,153,498,,16
2902,1992,19911028,18,7,1,0,,,,153,498,,16
2903,1992,19911028,19,7,1,0,,,,153,498,,16
2904,1992,19911028,20,7,1,0,,,,153,498,,16
2905,1992,19911028,29,7,1,0,,,,153,498,,16
2906,1992,19911028,31,7,1,0,,,,153,498,,16
2907,1992,19911028,24,7,1,0,,,,153,498,,16
2908,1992,19911028,32,7,1,0,,,,153,498,,16
2909,1992,19911028,25,7,1,0,,,,153,498,,16
2910,1992,19911028,21,7,1,0,,,,153,498,,16
2911,1992,19911028,23,7,1,0,,,,153,498,,16
2912,1992,19911028,27,7,1,0,,,,153,498,,16
2913,1992,19911028,45,7,1,0,,,,153,498,,16
2914,1992,19911028,39,7,1,0,,,,153,498,,16
2915,1992,19911028,37,7,1,0,,,,153,498,,16
2916,1992,19911028,48,7,1,0,,,,153,498,,16
2917,1992,19911028,43,7,1,0,,,,153,498,,16
2918,1992,19911028,41,7,1,0,,,,153,498,,16
2919,1992,19911028,47,7,1,0,,,,153,498,,16
2920,1992,19911028,46,7,1,0,,,,153,498,,16
2921,1992,19911028,33,7,1,0,,,,153,498,,16
2922,1992,19911028,34,7,1,0,,,,153,498,,16
2923,1992,19911028,35,7,1,0,,,,153,498,,16
2924,1992,19911028,36,7,1,0,,,,153,498,,16
2925,1992,19911028,40,7,1,0,,,,153,498,,16
2926,1992,19911028,42,7,1,0,,,,153,498,,16
2927,1992,19911028,44,7,1,0,,,,153,498,,16
2928,1992,19911028,38,7,1,0,,,,153,498,,16
2929,1992,19911028,57,7,1,0,,,,153,498,,16
2930,1992,19911028,63,7,1,0,,,,153,498,,16
2931,1992,19911028,60,7,1,0,,,,153,498,,16
2932,1992,19911028,53,7,1,0,,,,153,498,,16
2933,1992,19911028,61,7,1,0,,,,153,498,,16
2934,1992,19911028,64,7,1,0,,,,153,498,,16
2935,1992,19911028,59,7,1,0,,,,153,498,,16
2936,1992,19911028,58,7,1,0,,,,153,498,,16
2937,1992,19911028,54,7,1,0,,,,153,498,,16
2938,1992,19911028,56,7,1,0,,,,153,498,,16
2939,1992,19911028,62,7,1,0,,,,153,498,,16
2940,1992,19911028,55,7,1,0,,,,153,498,,16
2941,1992,19911028,49,7,1,0,,,,153,498,,16
2942,1992,19911028,50,7,1,0,,,,153,498,,16
2943,1992,19911028,51,7,1,0,,,,153,498,,16
2944,1992,19911028,52,7,1,0,,,,153,498,,16
2945,1992,19920512,2,2,1,0,,80,,,,,16
2946,1992,19920512,3,2,1,0,,80,,,,,16
2947,1992,19920512,4,2,1,0,,160,,,,,16
2948,1992,19920512,6,2,1,0,,80,,,,,16
2949,1992,19920512,7,2,1,0,,80,,,,,16
2950,1992,19920512,8,2,1,0,,160,,,,,16
2951,1992,19920512,10,2,1,0,,80,,,,,16
2952,1992,19920512,11,2,1,0,,80,,,,,16
2953,1992,19920512,12,2,1,0,,160,,,,,16
2954,1992,19920512,14,2,1,0,,80,,,,,16
2955,1992,19920512,15,2,1,0,,80,,,,,16
2956,1992,19920512,16,2,1,0,,160,,,,,16
2957,1992,19920512,28,2,1,0,,80,,,,,16
2958,1992,19920512,30,2,1,0,,80,,,,,16
2959,1992,19920512,26,2,1,0,,160,,,,,16
2960,1992,19920512,18,2,1,0,,80,,,,,16
2961,1992,19920512,19,2,1,0,,80,,,,,16
2962,1992,19920512,20,2,1,0,,160,,,,,16
2963,1992,19920512,31,2,1,0,,80,,,,,16
2964,1992,19920512,24,2,1,0,,80,,,,,16
2965,1992,19920512,32,2,1,0,,160,,,,,16
2966,1992,19920512,21,2,1,0,,80,,,,,16
2967,1992,19920512,23,2,1,0,,80,,,,,16
2968,1992,19920512,27,2,1,0,,160,,,,,16
2969,1992,19920512,39,2,1,0,,80,,,,,16
2970,1992,19920512,37,2,1,0,,80,,,,,16
2971,1992,19920512,48,2,1,0,,160,,,,,16
2972,1992,19920512,41,2,1,0,,80,,,,,16
2973,1992,19920512,47,2,1,0,,80,,,,,16
2974,1992,19920512,46,2,1,0,,160,,,,,16
2975,1992,19920512,34,2,1,0,,80,,,,,16
2976,1992,19920512,35,2,1,0,,80,,,,,16
2977,1992,19920512,36,2,1,0,,160,,,,,16
2978,1992,19920512,42,2,1,0,,80,,,,,16
2979,1992,19920512,44,2,1,0,,80,,,,,16
2980,1992,19920512,38,2,1,0,,160,,,,,16
2981,1992,19920512,63,2,1,0,,80,,,,,16
2982,1992,19920512,60,2,1,0,,80,,,,,16
2983,1992,19920512,53,2,1,0,,160,,,,,16
2984,1992,19920512,64,2,1,0,,80,,,,,16
2985,1992,19920512,59,2,1,0,,80,,,,,16
2986,1992,19920512,58,2,1,0,,160,,,,,16
2987,1992,19920512,56,2,1,0,,80,,,,,16
2988,1992,19920512,62,2,1,0,,80,,,,,16
2989,1992,19920512,55,2,1,0,,160,,,,,16
2990,1992,19920512,50,2,1,0,,80,,,,,16
2991,1992,19920512,51,2,1,0,,80,,,,,16
2992,1992,19920512,52,2,1,0,,160,,,,,16
2993,1992,19920602,3,2,1,0,,80,,,,,16
2994,1992,19920602,4,2,1,0,,80,,,,,16
2995,1992,19920602,7,2,1,0,,80,,,,,16
2996,1992,19920602,8,2,1,0,,80,,,,,16
2997,1992,19920602,11,2,1,0,,80,,,,,16
2998,1992,19920602,12,2,1,0,,80,,,,,16
2999,1992,19920602,15,2,1,0,,80,,,,,16
3000,1992,19920602,16,2,1,0,,80,,,,,16
3001,1992,19920602,30,2,1,0,,80,,,,,16
3002,1992,19920602,26,2,1,0,,80,,,,,16
3003,1992,19920602,19,2,1,0,,80,,,,,16
3004,1992,19920602,20,2,1,0,,80,,,,,16
3005,1992,19920602,24,2,1,0,,80,,,,,16
3006,1992,19920602,32,2,1,0,,80,,,,,16
3007,1992,19920602,23,2,1,0,,80,,,,,16
3008,1992,19920602,27,2,1,0,,80,,,,,16
3009,1992,19920602,37,2,1,0,,80,,,,,16
3010,1992,19920602,48,2,1,0,,80,,,,,16
3011,1992,19920602,47,2,1,0,,80,,,,,16
3012,1992,19920602,46,2,1,0,,80,,,,,16
3013,1992,19920602,35,2,1,0,,80,,,,,16
3014,1992,19920602,36,2,1,0,,80,,,,,16
3015,1992,19920602,44,2,1,0,,80,,,,,16
3016,1992,19920602,38,2,1,0,,80,,,,,16
3017,1992,19920602,60,2,1,0,,80,,,,,16
3018,1992,19920602,53,2,1,0,,80,,,,,16
3019,1992,19920602,59,2,1,0,,80,,,,,16
3020,1992,19920602,58,2,1,0,,80,,,,,16
3021,1992,19920602,62,2,1,0,,80,,,,,16
3022,1992,19920602,55,2,1,0,,80,,,,,16
3023,1992,19920602,51,2,1,0,,80,,,,,16
3024,1992,19920602,52,2,1,0,,80,,,,,16
3025,1993,19921109,1,1,1,0,,,,,,1144,16
3026,1993,19921109,2,1,1,0,,,,,,1144,16
3027,1993,19921109,3,1,1,0,,,,,,1144,16
3028,1993,19921109,4,1,1,0,,,,,,1144,16
3029,1993,19921109,5,1,1,0,,,,,,1144,16
3030,1993,19921109,6,1,1,0,,,,,,1144,16
3031,1993,19921109,7,1,1,0,,,,,,1144,16
3032,1993,19921109,8,1,1,0,,,,,,1144,16
3033,1993,19921109,9,1,1,0,,,,,,1144,16
3034,1993,19921109,10,1,1,0,,,,,,1144,16
3035,1993,19921109,11,1,1,0,,,,,,1144,16
3036,1993,19921109,12,1,1,0,,,,,,1144,16
3037,1993,19921109,13,1,1,0,,,,,,1144,16
3038,1993,19921109,14,1,1,0,,,,,,1144,16
3039,1993,19921109,15,1,1,0,,,,,,1144,16
3040,1993,19921109,16,1,1,0,,,,,,1144,16
3041,1993,19921109,22,1,1,0,,,,,,1144,16
3042,1993,19921109,28,1,1,0,,,,,,1144,16
3043,1993,19921109,30,1,1,0,,,,,,1144,16
3044,1993,19921109,26,1,1,0,,,,,,1144,16
3045,1993,19921109,17,1,1,0,,,,,,1144,16
3046,1993,19921109,18,1,1,0,,,,,,1144,16
3047,1993,19921109,19,1,1,0,,,,,,1144,16
3048,1993,19921109,20,1,1,0,,,,,,1144,16
3049,1993,19921109,29,1,1,0,,,,,,1144,16
3050,1993,19921109,31,1,1,0,,,,,,1144,16
3051,1993,19921109,24,1,1,0,,,,,,1144,16
3052,1993,19921109,32,1,1,0,,,,,,1144,16
3053,1993,19921109,25,1,1,0,,,,,,1144,16
3054,1993,19921109,21,1,1,0,,,,,,1144,16
3055,1993,19921109,23,1,1,0,,,,,,1144,16
3056,1993,19921109,27,1,1,0,,,,,,1144,16
3057,1993,19921109,45,1,1,0,,,,,,1144,16
3058,1993,19921109,39,1,1,0,,,,,,1144,16
3059,1993,19921109,37,1,1,0,,,,,,1144,16
3060,1993,19921109,48,1,1,0,,,,,,1144,16
3061,1993,19921109,43,1,1,0,,,,,,1144,16
3062,1993,19921109,41,1,1,0,,,,,,1144,16
3063,1993,19921109,47,1,1,0,,,,,,1144,16
3064,1993,19921109,46,1,1,0,,,,,,1144,16
3065,1993,19921109,33,1,1,0,,,,,,1144,16
3066,1993,19921109,34,1,1,0,,,,,,1144,16
3067,1993,19921109,35,1,1,0,,,,,,1144,16
3068,1993,19921109,36,1,1,0,,,,,,1144,16
3069,1993,19921109,40,1,1,0,,,,,,1144,16
3070,1993,19921109,42,1,1,0,,,,,,1144,16
3071,1993,19921109,44,1,1,0,,,,,,1144,16
3072,1993,19921109,38,1,1,0,,,,,,1144,16
3073,1993,19921109,57,1,1,0,,,,,,1144,16
3074,1993,19921109,63,1,1,0,,,,,,1144,16
3075,1993,19921109,60,1,1,0,,,,,,1144,16
3076,1993,19921109,53,1,1,0,,,,,,1144,16
3077,1993,19921109,61,1,1,0,,,,,,1144,16
3078,1993,19921109,64,1,1,0,,,,,,1144,16
3079,1993,19921109,59,1,1,0,,,,,,1144,16
3080,1993,19921109,58,1,1,0,,,,,,1144,16
3081,1993,19921109,54,1,1,0,,,,,,1144,16
3082,1993,19921109,56,1,1,0,,,,,,1144,16
3083,1993,19921109,62,1,1,0,,,,,,1144,16
3084,1993,19921109,55,1,1,0,,,,,,1144,16
3085,1993,19921109,49,1,1,0,,,,,,1144,16
3086,1993,19921109,50,1,1,0,,,,,,1144,16
3087,1993,19921109,51,1,1,0,,,,,,1144,16
3088,1993,19921109,52,1,1,0,,,,,,1144,16
3089,1993,19930316,2,2,1,0,,20,,,,,16
3090,1993,19930316,3,2,1,0,,40,,,,,16
3091,1993,19930316,4,2,1,0,,60,,,,,16
3092,1993,19930316,6,2,1,0,,20,,,,,16
3093,1993,19930316,7,2,1,0,,40,,,,,16
3094,1993,19930316,8,2,1,0,,60,,,,,16
3095,1993,19930316,10,2,1,0,,20,,,,,16
3096,1993,19930316,11,2,1,0,,40,,,,,16
3097,1993,19930316,12,2,1,0,,60,,,,,16
3098,1993,19930316,14,2,1,0,,20,,,,,16
3099,1993,19930316,15,2,1,0,,40,,,,,16
3100,1993,19930316,16,2,1,0,,60,,,,,16
3101,1993,19930316,28,2,1,0,,20,,,,,16
3102,1993,19930316,30,2,1,0,,40,,,,,16
3103,1993,19930316,26,2,1,0,,60,,,,,16
3104,1993,19930316,18,2,1,0,,20,,,,,16
3105,1993,19930316,19,2,1,0,,40,,,,,16
3106,1993,19930316,20,2,1,0,,60,,,,,16
3107,1993,19930316,31,2,1,0,,20,,,,,16
3108,1993,19930316,24,2,1,0,,40,,,,,16
3109,1993,19930316,32,2,1,0,,60,,,,,16
3110,1993,19930316,21,2,1,0,,20,,,,,16
3111,1993,19930316,23,2,1,0,,40,,,,,16
3112,1993,19930316,27,2,1,0,,60,,,,,16
3113,1993,19930316,39,2,1,0,,20,,,,,16
3114,1993,19930316,37,2,1,0,,40,,,,,16
3115,1993,19930316,48,2,1,0,,60,,,,,16
3116,1993,19930316,41,2,1,0,,20,,,,,16
3117,1993,19930316,47,2,1,0,,40,,,,,16
3118,1993,19930316,46,2,1,0,,60,,,,,16
3119,1993,19930316,34,2,1,0,,20,,,,,16
3120,1993,19930316,35,2,1,0,,40,,,,,16
3121,1993,19930316,36,2,1,0,,60,,,,,16
3122,1993,19930316,42,2,1,0,,20,,,,,16
3123,1993,19930316,44,2,1,0,,40,,,,,16
3124,1993,19930316,38,2,1,0,,60,,,,,16
3125,1993,19930316,63,2,1,0,,20,,,,,16
3126,1993,19930316,60,2,1,0,,40,,,,,16
3127,1993,19930316,53,2,1,0,,60,,,,,16
3128,1993,19930316,64,2,1,0,,20,,,,,16
3129,1993,19930316,59,2,1,0,,40,,,,,16
3130,1993,19930316,58,2,1,0,,60,,,,,16
3131,1993,19930316,56,2,1,0,,20,,,,,16
3132,1993,19930316,62,2,1,0,,40,,,,,16
3133,1993,19930316,55,2,1,0,,60,,,,,16
3134,1993,19930316,50,2,1,0,,20,,,,,16
3135,1993,19930316,51,2,1,0,,40,,,,,16
3136,1993,19930316,52,2,1,0,,60,,,,,16
3137,1994,19930915,5,4,0,1,150,,,,,,15
3138,1994,19930915,6,4,0,1,150,,,,,,15
3139,1994,19930915,7,4,0,1,150,,,,,,15
3140,1994,19930915,8,4,0,1,150,,,,,,15
3141,1994,19930915,9,4,0,1,300,,,,,,15
3142,1994,19930915,10,4,0,1,300,,,,,,15
3143,1994,19930915,11,4,0,1,300,,,,,,15
3144,1994,19930915,12,4,0,1,300,,,,,,15
3145,1994,19930915,13,4,0,1,450,,,,,,15
3146,1994,19930915,14,4,0,1,450,,,,,,15
3147,1994,19930915,15,4,0,1,450,,,,,,15
3148,1994,19930915,16,4,0,1,450,,,,,,15
3149,1994,19930915,17,4,0,1,150,,,,,,15
3150,1994,19930915,18,4,0,1,150,,,,,,15
3151,1994,19930915,19,4,0,1,150,,,,,,15
3152,1994,19930915,20,4,0,1,150,,,,,,15
3153,1994,19930915,29,4,0,1,300,,,,,,15
3154,1994,19930915,31,4,0,1,300,,,,,,15
3155,1994,19930915,24,4,0,1,300,,,,,,15
3156,1994,19930915,32,4,0,1,300,,,,,,15
3157,1994,19930915,25,4,0,1,450,,,,,,15
3158,1994,19930915,21,4,0,1,450,,,,,,15
3159,1994,19930915,23,4,0,1,450,,,,,,15
3160,1994,19930915,27,4,0,1,450,,,,,,15
3161,1994,19930915,43,4,0,1,150,,,,,,15
3162,1994,19930915,41,4,0,1,150,,,,,,15
3163,1994,19930915,47,4,0,1,150,,,,,,15
3164,1994,19930915,46,4,0,1,150,,,,,,15
3165,1994,19930915,33,4,0,1,300,,,,,,15
3166,1994,19930915,34,4,0,1,300,,,,,,15
3167,1994,19930915,35,4,0,1,300,,,,,,15
3168,1994,19930915,36,4,0,1,300,,,,,,15
3169,1994,19930915,40,4,0,1,450,,,,,,15
3170,1994,19930915,42,4,0,1,450,,,,,,15
3171,1994,19930915,44,4,0,1,450,,,,,,15
3172,1994,19930915,38,4,0,1,450,,,,,,15
3173,1994,19930915,61,4,0,1,150,,,,,,15
3174,1994,19930915,64,4,0,1,150,,,,,,15
3175,1994,19930915,59,4,0,1,150,,,,,,15
3176,1994,19930915,58,4,0,1,150,,,,,,15
3177,1994,19930915,54,4,0,1,300,,,,,,15
3178,1994,19930915,56,4,0,1,300,,,,,,15
3179,1994,19930915,62,4,0,1,300,,,,,,15
3180,1994,19930915,55,4,0,1,300,,,,,,15
3181,1994,19930915,49,4,0,1,450,,,,,,15
3182,1994,19930915,50,4,0,1,450,,,,,,15
3183,1994,19930915,51,4,0,1,450,,,,,,15
3184,1994,19930915,52,4,0,1,450,,,,,,15
3185,1994,19940411,2,2,1,0,,60,,,,,16
3186,1994,19940411,3,2,1,0,,120,,,,,16
3187,1994,19940411,4,2,1,0,,180,,,,,16
3188,1994,19940411,6,2,1,0,,60,,,,,16
3189,1994,19940411,7,2,1,0,,120,,,,,16
3190,1994,19940411,8,2,1,0,,180,,,,,16
3191,1994,19940411,10,2,1,0,,60,,,,,16
3192,1994,19940411,11,2,1,0,,120,,,,,16
3193,1994,19940411,12,2,1,0,,180,,,,,16
3194,1994,19940411,14,2,1,0,,60,,,,,16
3195,1994,19940411,15,2,1,0,,120,,,,,16
3196,1994,19940411,16,2,1,0,,180,,,,,16
3197,1994,19940411,28,2,1,0,,60,,,,,16
3198,1994,19940411,30,2,1,0,,120,,,,,16
3199,1994,19940411,26,2,1,0,,180,,,,,16
3200,1994,19940411,18,2,1,0,,60,,,,,16
3201,1994,19940411,19,2,1,0,,120,,,,,16
3202,1994,19940411,20,2,1,0,,180,,,,,16
3203,1994,19940411,31,2,1,0,,60,,,,,16
3204,1994,19940411,24,2,1,0,,120,,,,,16
3205,1994,19940411,32,2,1,0,,180,,,,,16
3206,1994,19940411,21,2,1,0,,60,,,,,16
3207,1994,19940411,23,2,1,0,,120,,,,,16
3208,1994,19940411,27,2,1,0,,180,,,,,16
3209,1994,19940411,39,2,1,0,,60,,,,,16
3210,1994,19940411,37,2,1,0,,120,,,,,16
3211,1994,19940411,48,2,1,0,,180,,,,,16
3212,1994,19940411,41,2,1,0,,60,,,,,16
3213,1994,19940411,47,2,1,0,,120,,,,,16
3214,1994,19940411,46,2,1,0,,180,,,,,16
3215,1994,19940411,34,2,1,0,,60,,,,,16
3216,1994,19940411,35,2,1,0,,120,,,,,16
3217,1994,19940411,36,2,1,0,,180,,,,,16
3218,1994,19940411,42,2,1,0,,60,,,,,16
3219,1994,19940411,44,2,1,0,,120,,,,,16
3220,1994,19940411,38,2,1,0,,180,,,,,16
3221,1994,19940411,63,2,1,0,,60,,,,,16
3222,1994,19940411,60,2,1,0,,120,,,,,16
3223,1994,19940411,53,2,1,0,,180,,,,,16
3224,1994,19940411,64,2,1,0,,60,,,,,16
3225,1994,19940411,59,2,1,0,,120,,,,,16
3226,1994,19940411,58,2,1,0,,180,,,,,16
3227,1994,19940411,56,2,1,0,,60,,,,,16
3228,1994,19940411,62,2,1,0,,120,,,,,16
3229,1994,19940411,55,2,1,0,,180,,,,,16
3230,1994,19940411,50,2,1,0,,60,,,,,16
3231,1994,19940411,51,2,1,0,,120,,,,,16
3232,1994,19940411,52,2,1,0,,180,,,,,16
3233,1995,19950307,2,2,1,0,,40,,,,,16
3234,1995,19950307,3,2,1,0,,40,,,,,16
3235,1995,19950307,4,2,1,0,,80,,,,,16
3236,1995,19950307,6,2,1,0,,40,,,,,16
3237,1995,19950307,7,2,1,0,,40,,,,,16
3238,1995,19950307,8,2,1,0,,80,,,,,16
3239,1995,19950307,10,2,1,0,,40,,,,,16
3240,1995,19950307,11,2,1,0,,40,,,,,16
3241,1995,19950307,12,2,1,0,,80,,,,,16
3242,1995,19950307,14,2,1,0,,40,,,,,16
3243,1995,19950307,15,2,1,0,,40,,,,,16
3244,1995,19950307,16,2,1,0,,80,,,,,16
3245,1995,19950307,28,2,1,0,,40,,,,,16
3246,1995,19950307,30,2,1,0,,40,,,,,16
3247,1995,19950307,26,2,1,0,,80,,,,,16
3248,1995,19950307,18,2,1,0,,40,,,,,16
3249,1995,19950307,19,2,1,0,,40,,,,,16
3250,1995,19950307,20,2,1,0,,80,,,,,16
3251,1995,19950307,31,2,1,0,,40,,,,,16
3252,1995,19950307,24,2,1,0,,40,,,,,16
3253,1995,19950307,32,2,1,0,,80,,,,,16
3254,1995,19950307,21,2,1,0,,40,,,,,16
3255,1995,19950307,23,2,1,0,,40,,,,,16
3256,1995,19950307,27,2,1,0,,80,,,,,16
3257,1995,19950307,39,2,1,0,,40,,,,,16
3258,1995,19950307,37,2,1,0,,40,,,,,16
3259,1995,19950307,48,2,1,0,,80,,,,,16
3260,1995,19950307,41,2,1,0,,40,,,,,16
3261,1995,19950307,47,2,1,0,,40,,,,,16
3262,1995,19950307,46,2,1,0,,80,,,,,16
3263,1995,19950307,34,2,1,0,,40,,,,,16
3264,1995,19950307,35,2,1,0,,40,,,,,16
3265,1995,19950307,36,2,1,0,,80,,,,,16
3266,1995,19950307,42,2,1,0,,40,,,,,16
3267,1995,19950307,44,2,1,0,,40,,,,,16
3268,1995,19950307,38,2,1,0,,80,,,,,16
3269,1995,19950307,63,2,1,0,,40,,,,,16
3270,1995,19950307,60,2,1,0,,40,,,,,16
3271,1995,19950307,53,2,1,0,,80,,,,,16
3272,1995,19950307,64,2,1,0,,40,,,,,16
3273,1995,19950307,59,2,1,0,,40,,,,,16
3274,1995,19950307,58,2,1,0,,80,,,,,16
3275,1995,19950307,56,2,1,0,,40,,,,,16
3276,1995,19950307,62,2,1,0,,40,,,,,16
3277,1995,19950307,55,2,1,0,,80,,,,,16
3278,1995,19950307,50,2,1,0,,40,,,,,16
3279,1995,19950307,51,2,1,0,,40,,,,,16
3280,1995,19950307,52,2,1,0,,80,,,,,16
3281,1995,19950509,3,2,1,0,,40,,,,,16
3282,1995,19950509,4,2,1,0,,40,,,,,16
3283,1995,19950509,7,2,1,0,,40,,,,,16
3284,1995,19950509,8,2,1,0,,40,,,,,16
3285,1995,19950509,11,2,1,0,,40,,,,,16
3286,1995,19950509,12,2,1,0,,40,,,,,16
3287,1995,19950509,15,2,1,0,,40,,,,,16
3288,1995,19950509,16,2,1,0,,40,,,,,16
3289,1995,19950509,30,2,1,0,,40,,,,,16
3290,1995,19950509,26,2,1,0,,40,,,,,16
3291,1995,19950509,19,2,1,0,,40,,,,,16
3292,1995,19950509,20,2,1,0,,40,,,,,16
3293,1995,19950509,24,2,1,0,,40,,,,,16
3294,1995,19950509,32,2,1,0,,40,,,,,16
3295,1995,19950509,23,2,1,0,,40,,,,,16
3296,1995,19950509,27,2,1,0,,40,,,,,16
3297,1995,19950509,37,2,1,0,,40,,,,,16
3298,1995,19950509,48,2,1,0,,40,,,,,16
3299,1995,19950509,47,2,1,0,,40,,,,,16
3300,1995,19950509,46,2,1,0,,40,,,,,16
3301,1995,19950509,35,2,1,0,,40,,,,,16
3302,1995,19950509,36,2,1,0,,40,,,,,16
3303,1995,19950509,44,2,1,0,,40,,,,,16
3304,1995,19950509,38,2,1,0,,40,,,,,16
3305,1995,19950509,60,2,1,0,,40,,,,,16
3306,1995,19950509,53,2,1,0,,40,,,,,16
3307,1995,19950509,59,2,1,0,,40,,,,,16
3308,1995,19950509,58,2,1,0,,40,,,,,16
3309,1995,19950509,62,2,1,0,,40,,,,,16
3310,1995,19950509,55,2,1,0,,40,,,,,16
3311,1995,19950509,51,2,1,0,,40,,,,,16
3312,1995,19950509,52,2,1,0,,40,,,,,16
3313,1996,19960410,2,2,1,0,,50,,,,,16
3314,1996,19960410,3,2,1,0,,50,,,,,16
3315,1996,19960410,4,2,1,0,,100,,,,,16
3316,1996,19960410,6,2,1,0,,50,,,,,16
3317,1996,19960410,7,2,1,0,,50,,,,,16
3318,1996,19960410,8,2,1,0,,100,,,,,16
3319,1996,19960410,10,2,1,0,,50,,,,,16
3320,1996,19960410,11,2,1,0,,50,,,,,16
3321,1996,19960410,12,2,1,0,,100,,,,,16
3322,1996,19960410,14,2,1,0,,50,,,,,16
3323,1996,19960410,15,2,1,0,,50,,,,,16
3324,1996,19960410,16,2,1,0,,100,,,,,16
